customer_id,age,gender,plan_type,signup_date,last_payment_date,num_payments,num_logins,num_streams,num_devices,payment_method,city,areacode,num_support_calls,monthly_price,avg_time_on_netflix,payment_failure,preferred_language,watch_history,churn
2001,41,female,basic,2021-10-19 15:47:59.855971196,2021-10-19 15:47:59.855971196,6,4,831,1,debit_card,New York,104,0,13.334266359904186,13.803156553187515,False,Spanish,drama,0
2002,27,female,standard,2021-10-19 19:17:59.495899180,2021-10-19 19:17:59.495899180,10,19,401,1,credit_card,Los Angeles,108,10,6.833270163792628,23.033106069354684,False,Spanish,drama,0
2003,43,male,standard,2021-10-19 22:47:59.135827168,2021-10-19 22:47:59.135827168,7,27,151,2,credit_card,Houston,101,10,19.6799544907176,87.02924707681034,True,French,documentary,1
2004,51,male,standard,2021-10-20 02:17:58.775755152,2021-10-20 02:17:58.775755152,2,12,540,2,paypal,New York,106,4,10.40846735619445,16.15142773974126,False,Spanish,documentary,1
2005,49,female,standard,2021-10-20 05:47:58.415683136,2021-10-20 05:47:58.415683136,3,30,132,5,paypal,New York,105,2,11.755397191983612,13.73582294256435,False,French,documentary,1
2006,57,male,standard,2021-10-20 09:17:58.055611124,2021-10-20 09:17:58.055611124,8,4,544,4,debit_card,Miami,105,10,17.209597830984556,25.71902139420081,True,Spanish,documentary,0
2007,49,male,standard,2021-10-20 12:47:57.695539108,2021-10-20 12:47:57.695539108,12,21,312,3,paypal,Houston,101,10,12.309284338621332,112.19241366250374,True,Spanish,comedy,0
2008,45,male,premium,2021-10-20 16:17:57.335467096,2021-10-20 16:17:57.335467096,10,23,129,3,paypal,Houston,104,7,9.993566341157075,112.38908169794097,True,Spanish,comedy,1
2009,51,female,standard,2021-10-20 19:47:56.975395080,2021-10-20 19:47:56.975395080,12,30,133,2,debit_card,New York,103,1,7.187041515641092,26.78913260265282,False,English,comedy,0
2010,21,male,premium,2021-10-20 23:17:56.615323064,2021-10-20 23:17:56.615323064,4,3,972,2,paypal,Houston,109,4,13.546717306246146,35.42692956418564,True,French,action,0
2011,30,male,premium,2021-10-21 02:47:56.255251052,2021-10-21 02:47:56.255251052,6,29,384,1,paypal,Los Angeles,103,0,19.264267678653525,83.73968078000271,True,English,documentary,1
2012,22,female,premium,2021-10-21 06:17:55.895179036,2021-10-21 06:17:55.895179036,10,12,302,5,credit_card,Houston,103,1,15.543910263500377,75.79931264801299,False,English,comedy,1
2013,55,female,premium,2021-10-21 09:47:55.535107024,2021-10-21 09:47:55.535107024,7,11,769,5,paypal,Houston,101,7,8.26368421476878,37.72604229818168,True,French,comedy,0
2014,26,male,standard,2021-10-21 13:17:55.175035008,2021-10-21 13:17:55.175035008,7,19,710,4,debit_card,New York,100,0,14.352350107607442,78.07210203249875,True,English,action,1
2015,55,female,premium,2021-10-21 16:47:54.814962992,2021-10-21 16:47:54.814962992,12,18,634,5,credit_card,Los Angeles,107,10,9.138361719136444,50.722480131025364,False,French,comedy,0
2016,33,male,standard,2021-10-21 20:17:54.454890980,2021-10-21 20:17:54.454890980,10,17,964,1,paypal,Miami,109,0,13.39544134776229,60.44924846481156,False,English,documentary,1
2017,40,male,basic,2021-10-21 23:47:54.094818964,2021-10-21 23:47:54.094818964,1,14,734,4,debit_card,Los Angeles,106,0,18.077574130793565,94.87629600966322,False,English,comedy,1
2018,25,female,standard,2021-10-22 03:17:53.734746952,2021-10-22 03:17:53.734746952,12,19,139,4,credit_card,Los Angeles,108,6,9.847999570709167,36.33577836890484,True,Spanish,documentary,0
2019,52,male,standard,2021-10-22 06:47:53.374674936,2021-10-22 06:47:53.374674936,10,4,465,1,debit_card,Houston,104,5,19.723314707919712,64.87413246955958,True,Spanish,action,1
2020,56,male,premium,2021-10-22 10:17:53.014602920,2021-10-22 10:17:53.014602920,9,29,700,3,paypal,New York,103,2,11.801205254638614,110.13502392590827,False,English,drama,0
2021,18,male,premium,2021-10-22 13:47:52.654530908,2021-10-22 13:47:52.654530908,2,26,746,3,debit_card,Miami,105,1,7.824111644618679,73.4340568071144,False,Spanish,action,1
2022,43,male,standard,2021-10-22 17:17:52.294458892,2021-10-22 17:17:52.294458892,3,27,422,5,debit_card,New York,109,4,7.274055044408456,45.09654473496187,True,French,action,0
2023,46,female,premium,2021-10-22 20:47:51.934386880,2021-10-22 20:47:51.934386880,8,5,284,4,debit_card,New York,102,10,8.179077149626156,14.792488619753545,False,Spanish,comedy,0
2024,58,male,standard,2021-10-23 00:17:51.574314864,2021-10-23 00:17:51.574314864,12,10,838,5,paypal,Houston,102,4,12.049369040317142,16.185100676535445,False,Spanish,comedy,1
2025,53,male,premium,2021-10-23 03:47:51.214242848,2021-10-23 03:47:51.214242848,4,4,738,3,debit_card,Houston,103,6,11.978518676526868,119.50612499234845,False,French,comedy,0
2026,25,male,premium,2021-10-23 07:17:50.854170836,2021-10-23 07:17:50.854170836,6,1,402,2,paypal,New York,109,7,11.57552952779087,40.12787425651982,True,English,action,0
2027,42,male,premium,2021-10-23 10:47:50.494098820,2021-10-23 10:47:50.494098820,9,14,425,3,debit_card,New York,107,5,18.723457115879054,34.860051786625334,True,Spanish,comedy,0
2028,57,female,standard,2021-10-23 14:17:50.134026808,2021-10-23 14:17:50.134026808,12,20,435,5,credit_card,Los Angeles,107,6,11.453613213379192,77.82097600000685,True,French,action,0
2029,37,female,premium,2021-10-23 17:47:49.773954792,2021-10-23 17:47:49.773954792,9,4,884,4,debit_card,Miami,106,10,7.677936922194277,53.570617591322964,False,French,action,1
2030,19,female,basic,2021-10-23 21:17:49.413882776,2021-10-23 21:17:49.413882776,6,1,688,2,debit_card,Miami,100,9,5.69684544487316,111.8136559443297,True,Spanish,action,1
2031,49,female,basic,2021-10-24 00:47:49.053810764,2021-10-24 00:47:49.053810764,12,25,220,4,paypal,Miami,100,2,17.80230176870326,51.87149996463639,True,French,documentary,1
2032,42,male,standard,2021-10-24 04:17:48.693738748,2021-10-24 04:17:48.693738748,4,19,201,2,paypal,New York,100,7,16.294336740223592,32.906600729778596,False,English,documentary,1
2033,27,male,standard,2021-10-24 07:47:48.333666736,2021-10-24 07:47:48.333666736,3,11,922,2,debit_card,Los Angeles,105,1,13.572701342181842,97.54772970319598,False,French,documentary,1
2034,44,male,standard,2021-10-24 11:17:47.973594720,2021-10-24 11:17:47.973594720,5,23,133,2,credit_card,Houston,100,5,7.764013625790416,21.54310463807159,True,French,documentary,1
2035,29,male,basic,2021-10-24 14:47:47.613522704,2021-10-24 14:47:47.613522704,4,1,577,4,credit_card,Houston,108,8,13.516189491737912,54.99390690663085,True,English,action,0
2036,40,male,standard,2021-10-24 18:17:47.253450692,2021-10-24 18:17:47.253450692,5,17,563,2,debit_card,Miami,109,5,9.841278952797662,26.500962129430256,True,English,comedy,1
2037,54,female,standard,2021-10-24 21:47:46.893378676,2021-10-24 21:47:46.893378676,10,27,373,5,debit_card,Miami,108,6,10.688032856511365,90.8713108087824,False,English,documentary,0
2038,55,female,basic,2021-10-25 01:17:46.533306664,2021-10-25 01:17:46.533306664,9,1,838,3,paypal,Miami,103,4,10.775336689939884,22.391719635082126,False,Spanish,action,1
2039,30,female,premium,2021-10-25 04:47:46.173234648,2021-10-25 04:47:46.173234648,3,11,198,1,paypal,New York,106,4,17.596237531579405,67.14534163571233,False,English,comedy,0
2040,51,male,standard,2021-10-25 08:17:45.813162632,2021-10-25 08:17:45.813162632,3,6,583,4,paypal,Houston,104,3,16.137315277099376,105.18234749809461,True,English,comedy,1
2041,54,female,basic,2021-10-25 11:47:45.453090620,2021-10-25 11:47:45.453090620,1,7,957,1,credit_card,Los Angeles,101,2,5.1527158647109115,80.98716452434849,True,Spanish,action,1
2042,57,female,standard,2021-10-25 15:17:45.093018604,2021-10-25 15:17:45.093018604,4,12,582,5,credit_card,Miami,104,1,12.852992390434345,54.07356820553027,True,English,documentary,0
2043,27,male,premium,2021-10-25 18:47:44.732946592,2021-10-25 18:47:44.732946592,11,7,500,4,debit_card,New York,105,2,17.040636906197562,100.92468125017174,True,English,drama,0
2044,55,female,premium,2021-10-25 22:17:44.372874576,2021-10-25 22:17:44.372874576,12,21,138,5,paypal,Houston,104,8,5.435724909166894,87.22773998514656,True,French,comedy,1
2045,38,female,premium,2021-10-26 01:47:44.012802560,2021-10-26 01:47:44.012802560,4,30,448,2,credit_card,Miami,100,0,5.348176060581375,43.46711195898049,True,English,comedy,0
2046,38,female,premium,2021-10-26 05:17:43.652730548,2021-10-26 05:17:43.652730548,12,25,555,5,paypal,Houston,109,7,15.956568754035436,75.8605397316044,False,English,drama,0
2047,24,male,standard,2021-10-26 08:47:43.292658532,2021-10-26 08:47:43.292658532,9,30,608,3,paypal,Los Angeles,102,6,8.592438780473694,21.468414596941514,False,French,action,0
2048,33,female,basic,2021-10-26 12:17:42.932586520,2021-10-26 12:17:42.932586520,6,8,788,3,paypal,New York,107,1,5.681507347601428,60.659045256840784,False,English,comedy,0
2049,21,female,basic,2021-10-26 15:47:42.572514504,2021-10-26 15:47:42.572514504,8,30,195,3,paypal,New York,101,6,15.202929979212014,91.6988443782454,False,Spanish,action,1
2050,36,male,premium,2021-10-26 19:17:42.212442488,2021-10-26 19:17:42.212442488,6,8,226,1,credit_card,New York,108,2,13.920301332788219,21.68019423118954,True,Spanish,comedy,1
2051,34,female,premium,2021-10-26 22:47:41.852370476,2021-10-26 22:47:41.852370476,10,20,13,4,credit_card,Miami,103,4,6.029297547862811,55.59112142668955,False,English,documentary,0
2052,49,female,premium,2021-10-27 02:17:41.492298460,2021-10-27 02:17:41.492298460,3,3,849,2,credit_card,Los Angeles,102,10,13.083323856812795,98.10350797911836,False,English,action,1
2053,48,male,basic,2021-10-27 05:47:41.132226448,2021-10-27 05:47:41.132226448,2,3,302,4,debit_card,Los Angeles,107,7,18.063693286212704,19.37110198323257,False,French,action,1
2054,22,female,standard,2021-10-27 09:17:40.772154432,2021-10-27 09:17:40.772154432,1,17,125,1,credit_card,Miami,100,9,6.850382730100694,73.915590440267,False,French,documentary,1
2055,47,male,premium,2021-10-27 12:47:40.412082416,2021-10-27 12:47:40.412082416,12,25,858,4,debit_card,Los Angeles,108,6,6.429961926949026,82.56620139374155,True,English,action,0
2056,28,male,standard,2021-10-27 16:17:40.052010404,2021-10-27 16:17:40.052010404,4,13,42,5,debit_card,Houston,109,5,8.093990042795667,104.08666258443868,True,English,comedy,1
2057,27,male,basic,2021-10-27 19:47:39.691938388,2021-10-27 19:47:39.691938388,4,15,21,4,debit_card,Los Angeles,105,2,19.278916623886953,79.4666429192617,False,English,documentary,1
2058,36,male,premium,2021-10-27 23:17:39.331866376,2021-10-27 23:17:39.331866376,7,4,563,5,credit_card,Miami,104,7,11.701794014364854,45.64038359411022,False,English,drama,0
2059,50,male,standard,2021-10-28 02:47:38.971794360,2021-10-28 02:47:38.971794360,10,12,837,4,credit_card,Houston,100,2,19.34234842806514,31.872161365317684,True,Spanish,documentary,0
2060,19,male,basic,2021-10-28 06:17:38.611722344,2021-10-28 06:17:38.611722344,7,4,810,1,paypal,Miami,103,0,15.771831524454926,16.2553676413754,False,English,documentary,0
2061,52,male,basic,2021-10-28 09:47:38.251650332,2021-10-28 09:47:38.251650332,8,10,557,1,credit_card,Miami,106,5,12.979221188160933,85.257150857466,False,English,comedy,0
2062,59,female,basic,2021-10-28 13:17:37.891578316,2021-10-28 13:17:37.891578316,4,13,95,4,debit_card,Los Angeles,103,6,14.434387338487284,76.95339871079672,False,Spanish,action,0
2063,27,male,basic,2021-10-28 16:47:37.531506304,2021-10-28 16:47:37.531506304,8,13,575,4,paypal,Miami,108,2,19.781059626113148,18.67911287476189,False,English,action,1
2064,49,male,basic,2021-10-28 20:17:37.171434288,2021-10-28 20:17:37.171434288,7,23,12,2,credit_card,Los Angeles,106,3,6.132768054035903,101.34931655104582,False,French,action,0
2065,46,female,standard,2021-10-28 23:47:36.811362272,2021-10-28 23:47:36.811362272,1,30,217,2,paypal,Miami,108,10,9.10121619788176,98.80543278956978,True,English,drama,1
2066,33,female,premium,2021-10-29 03:17:36.451290260,2021-10-29 03:17:36.451290260,3,22,265,1,paypal,Houston,108,8,19.64653613914102,78.9983919949037,False,French,documentary,0
2067,41,male,standard,2021-10-29 06:47:36.091218244,2021-10-29 06:47:36.091218244,3,15,457,2,credit_card,New York,109,10,13.95488747056581,61.48841105305612,False,French,documentary,0
2068,27,female,standard,2021-10-29 10:17:35.731146232,2021-10-29 10:17:35.731146232,11,27,570,3,credit_card,Houston,101,8,13.980786944595089,90.781535316747,False,English,documentary,0
2069,29,female,standard,2021-10-29 13:47:35.371074216,2021-10-29 13:47:35.371074216,4,6,529,4,debit_card,Los Angeles,109,10,14.84952558872249,39.274227750836886,True,English,action,1
2070,57,female,standard,2021-10-29 17:17:35.011002200,2021-10-29 17:17:35.011002200,7,1,973,2,debit_card,Houston,101,9,18.868687806845386,89.03613313381281,True,French,drama,1
2071,58,male,basic,2021-10-29 20:47:34.650930188,2021-10-29 20:47:34.650930188,1,7,708,3,paypal,New York,108,7,17.537315337588712,118.00281494909784,True,English,documentary,1
2072,20,female,standard,2021-10-30 00:17:34.290858172,2021-10-30 00:17:34.290858172,7,3,485,3,paypal,Miami,105,8,10.485613135931935,83.20388962765091,True,English,comedy,0
2073,45,female,premium,2021-10-30 03:47:33.930786160,2021-10-30 03:47:33.930786160,8,14,133,5,credit_card,Los Angeles,105,8,6.083916391955003,31.7947920685791,False,Spanish,action,0
2074,48,female,premium,2021-10-30 07:17:33.570714144,2021-10-30 07:17:33.570714144,9,3,894,2,credit_card,Miami,104,2,17.84941792018042,46.435324390356925,False,Spanish,drama,0
2075,57,female,standard,2021-10-30 10:47:33.210642128,2021-10-30 10:47:33.210642128,8,19,870,4,debit_card,Houston,102,8,5.829960007909945,64.4343463220907,False,English,comedy,0
2076,32,male,standard,2021-10-30 14:17:32.850570116,2021-10-30 14:17:32.850570116,7,5,25,4,paypal,Miami,104,8,16.3086408880561,72.87474943013021,False,French,action,0
2077,37,male,standard,2021-10-30 17:47:32.490498100,2021-10-30 17:47:32.490498100,4,20,344,3,debit_card,Houston,104,4,18.02020204816101,36.58175236020368,False,English,documentary,1
2078,35,female,standard,2021-10-30 21:17:32.130426088,2021-10-30 21:17:32.130426088,5,14,314,2,paypal,Houston,109,9,9.891561625578188,90.88825316951973,False,English,documentary,1
2079,36,female,premium,2021-10-31 00:47:31.770354072,2021-10-31 00:47:31.770354072,11,5,36,5,credit_card,New York,109,5,5.351487303873016,84.91971361938177,False,English,action,0
2080,47,female,basic,2021-10-31 04:17:31.410282056,2021-10-31 04:17:31.410282056,10,30,223,1,debit_card,Los Angeles,100,10,16.309465732116315,61.65984143740264,True,French,comedy,0
2081,57,female,basic,2021-10-31 07:47:31.050210044,2021-10-31 07:47:31.050210044,3,11,325,2,credit_card,Houston,109,8,5.7136876243442645,43.144352448594105,True,French,documentary,0
2082,26,male,standard,2021-10-31 11:17:30.690138028,2021-10-31 11:17:30.690138028,12,7,715,1,paypal,Houston,103,4,18.35184626773047,76.73841606704885,False,Spanish,comedy,0
2083,29,male,premium,2021-10-31 14:47:30.330066016,2021-10-31 14:47:30.330066016,1,8,114,4,credit_card,Miami,101,8,5.944180117504986,33.214917280076946,False,Spanish,documentary,0
2084,22,female,basic,2021-10-31 18:17:29.969994000,2021-10-31 18:17:29.969994000,2,13,43,4,debit_card,Miami,101,3,17.357297665984763,97.73412011835384,True,French,drama,1
2085,55,male,premium,2021-10-31 21:47:29.609921984,2021-10-31 21:47:29.609921984,2,5,12,3,paypal,New York,100,2,12.055164972361526,66.8348031926806,False,Spanish,drama,1
2086,52,female,standard,2021-11-01 01:17:29.249849972,2021-11-01 01:17:29.249849972,8,29,668,4,debit_card,New York,100,9,18.992913696685136,39.34558886161159,False,French,comedy,0
2087,45,male,standard,2021-11-01 04:47:28.889777956,2021-11-01 04:47:28.889777956,6,10,172,1,credit_card,Miami,102,7,17.277835974805438,67.3016102620397,True,French,documentary,1
2088,51,female,basic,2021-11-01 08:17:28.529705944,2021-11-01 08:17:28.529705944,7,5,133,3,debit_card,Los Angeles,108,10,7.301555452558439,77.44708830596993,True,Spanish,drama,0
2089,37,female,basic,2021-11-01 11:47:28.169633928,2021-11-01 11:47:28.169633928,9,10,156,1,paypal,New York,108,9,12.829519981282576,46.443963023542445,False,English,action,0
2090,38,female,standard,2021-11-01 15:17:27.809561912,2021-11-01 15:17:27.809561912,3,12,44,5,debit_card,New York,105,1,15.164211592771807,103.11492201269343,True,English,drama,0
2091,30,male,basic,2021-11-01 18:47:27.449489900,2021-11-01 18:47:27.449489900,4,23,894,4,credit_card,Miami,105,4,10.953086183617648,106.05501437070264,False,French,action,0
2092,26,male,basic,2021-11-01 22:17:27.089417884,2021-11-01 22:17:27.089417884,8,10,982,1,debit_card,Los Angeles,102,2,16.88585896334903,52.75436920639387,True,Spanish,documentary,1
2093,58,female,premium,2021-11-02 01:47:26.729345872,2021-11-02 01:47:26.729345872,8,18,42,4,credit_card,Los Angeles,104,3,8.846987131477432,33.194243339338314,False,English,documentary,0
2094,54,male,premium,2021-11-02 05:17:26.369273856,2021-11-02 05:17:26.369273856,6,20,794,4,paypal,New York,104,1,7.487405713093971,23.8043976627171,True,English,documentary,0
2095,29,female,basic,2021-11-02 08:47:26.009201840,2021-11-02 08:47:26.009201840,9,11,632,4,debit_card,Miami,109,10,10.973594976362389,27.477739901841552,False,Spanish,comedy,1
2096,41,female,standard,2021-11-02 12:17:25.649129828,2021-11-02 12:17:25.649129828,4,7,986,2,paypal,Miami,109,8,14.127972834751947,15.034988246508068,True,French,documentary,0
2097,43,female,premium,2021-11-02 15:47:25.289057812,2021-11-02 15:47:25.289057812,10,11,558,5,debit_card,Miami,108,8,19.22674207006594,44.65584690224835,True,Spanish,action,1
2098,24,female,standard,2021-11-02 19:17:24.928985800,2021-11-02 19:17:24.928985800,3,9,49,4,paypal,New York,106,0,7.173492558286277,39.46396234184328,True,French,drama,1
2099,27,male,basic,2021-11-02 22:47:24.568913784,2021-11-02 22:47:24.568913784,12,27,637,1,debit_card,Miami,101,4,14.332778647479461,33.23253223568278,False,Spanish,action,0
2100,53,male,premium,2021-11-03 02:17:24.208841768,2021-11-03 02:17:24.208841768,10,22,336,4,credit_card,Los Angeles,105,4,7.755021978867781,28.514820279366475,True,French,documentary,0
2101,29,female,standard,2021-11-03 05:47:23.848769756,2021-11-03 05:47:23.848769756,6,28,100,5,debit_card,New York,106,8,8.9405840355882,111.79121245845008,False,English,action,1
2102,34,male,standard,2021-11-03 09:17:23.488697740,2021-11-03 09:17:23.488697740,12,14,467,1,credit_card,Los Angeles,108,3,13.28991122160832,66.132625028445,False,English,action,0
2103,57,female,basic,2021-11-03 12:47:23.128625728,2021-11-03 12:47:23.128625728,7,11,377,1,debit_card,Houston,105,6,10.931115234709216,13.180830967604145,False,French,action,0
