,user_id,age,gender,country,subscription_type,playlist_count,playlist_followers_count,playlist_genre,artist_count,artist_followers_count,top_artist_genre,song_count,song_genre,album_count,album_genre,skip_rate,play_time,session_count,session_duration,churn
2797,2797,33,Non-binary,UK,Premium,54,82255,Pop,17,34524,Hip Hop,3461,Rock,462,Classical,0.2989717821796801,37929,40,947,1
2798,2798,40,Female,Germany,Free,69,17846,Hip Hop,393,647045,Classical,7006,Rock,511,Hip Hop,0.14220908088792905,40185,63,991,0
2799,2799,46,Non-binary,Australia,Family,29,54517,EDM,81,560666,EDM,7149,Classical,155,Pop,0.4488414977163804,18593,2,675,0
2800,2800,34,Non-binary,Germany,Free,46,50734,Hip Hop,370,909094,Hip Hop,5790,Hip Hop,667,Pop,0.11172824544258975,19422,38,693,0
2801,2801,29,Male,US,Family,83,63686,Hip Hop,208,783706,Pop,5710,Pop,765,Classical,0.4954043608925385,35944,1,518,0
2802,2802,25,Male,France,Premium,33,78328,EDM,101,455310,Pop,567,Rock,733,Pop,0.6607691476694657,45665,71,214,0
2803,2803,39,Non-binary,Australia,Family,56,18208,Hip Hop,428,819086,EDM,3054,Hip Hop,855,Pop,0.7207382918564086,20301,48,571,0
2804,2804,46,Non-binary,Australia,Premium,86,92781,EDM,159,628041,Hip Hop,9869,Rock,789,Pop,0.5752381834799365,25121,29,305,0
2805,2805,21,Female,Australia,Family,34,55768,EDM,424,777596,Rock,9832,Hip Hop,953,EDM,0.06713094953034737,8172,64,807,0
2806,2806,56,Male,Canada,Premium,10,27015,Pop,332,759893,Hip Hop,9128,Rock,118,Rock,0.8595623215988399,10774,35,169,0
2807,2807,47,Male,Australia,Free,72,43002,Hip Hop,261,261512,Pop,5077,Pop,584,Pop,0.2793616468503316,16976,80,16,0
2808,2808,42,Non-binary,Canada,Family,61,43273,Pop,228,674978,EDM,7930,Pop,428,Hip Hop,0.13868258276546375,13945,18,382,0
2809,2809,58,Male,UK,Free,42,69165,Hip Hop,437,455704,EDM,2128,Classical,469,Hip Hop,0.6165705499098577,16357,21,708,1
2810,2810,56,Non-binary,US,Free,79,80124,Pop,330,107057,Rock,3760,EDM,309,Rock,0.0435948658544274,36792,97,946,0
2811,2811,22,Female,Germany,Free,73,37363,Pop,73,100239,Classical,5323,Classical,623,Pop,0.46327660055327136,47531,71,571,0
2812,2812,48,Male,US,Family,30,94696,Classical,381,343645,Rock,8316,Pop,884,Hip Hop,0.539507883496224,12023,9,107,0
2813,2813,24,Non-binary,Canada,Premium,81,45131,EDM,419,381971,Pop,4058,Hip Hop,675,Pop,0.6825373585323496,40526,44,867,0
2814,2814,43,Non-binary,US,Student,66,3571,Classical,360,102457,Classical,8336,Rock,240,Rock,0.23533842723025822,28707,65,542,0
2815,2815,63,Non-binary,UK,Family,20,43950,Pop,320,84116,EDM,338,Hip Hop,756,Classical,0.11767082313084054,25931,93,998,1
2816,2816,45,Non-binary,Canada,Student,76,59047,Classical,115,717893,Hip Hop,9626,EDM,702,EDM,0.030562584936813186,15128,77,1,0
2817,2817,61,Male,Germany,Student,76,39419,Classical,445,166071,Hip Hop,3025,Pop,959,Pop,0.415567629732702,49176,89,315,0
2818,2818,55,Male,US,Premium,66,41833,Hip Hop,162,518467,Pop,4994,Pop,822,Hip Hop,0.9868338665553306,10662,81,994,1
2819,2819,38,Female,US,Free,46,59398,EDM,24,981506,Hip Hop,201,Classical,216,Classical,0.5923089611484484,26556,98,494,1
2820,2820,24,Female,Australia,Family,47,63719,Hip Hop,261,153709,Hip Hop,8408,EDM,974,Classical,0.5920489718567473,49535,53,509,1
2821,2821,28,Male,UK,Free,22,50565,Classical,471,19615,EDM,617,Hip Hop,202,Hip Hop,0.7089089560741204,39040,91,672,1
2822,2822,35,Male,France,Student,14,44848,Classical,254,424000,Hip Hop,3289,Rock,678,Pop,0.9253949740871409,34712,79,935,0
2823,2823,24,Female,Germany,Premium,41,75832,Pop,147,395249,Rock,253,Hip Hop,819,EDM,0.001341396282557028,13175,67,605,0
2824,2824,63,Non-binary,Germany,Family,49,36028,Classical,69,505260,Classical,3684,Hip Hop,234,Rock,0.8473513761157175,25811,0,836,0
2825,2825,48,Male,Australia,Family,1,55099,EDM,434,566805,Classical,3893,Hip Hop,830,Hip Hop,0.35088399677225246,12398,85,586,0
2826,2826,62,Male,UK,Family,88,42286,Rock,17,851660,Rock,5805,Classical,569,Classical,0.40597788871769347,47281,74,53,0
2827,2827,18,Non-binary,Canada,Free,71,66948,EDM,180,378503,EDM,545,Hip Hop,867,EDM,0.9856069898905186,15168,19,516,0
2828,2828,60,Female,Australia,Premium,25,19173,Hip Hop,445,508352,EDM,491,Classical,400,Pop,0.9553720631795737,7902,92,969,1
2829,2829,58,Female,Australia,Student,5,83448,Classical,323,411764,Classical,749,Hip Hop,307,EDM,0.7294311979689805,196,34,202,0
2830,2830,45,Male,Australia,Free,60,33802,EDM,334,208880,EDM,925,Classical,588,Classical,0.5415573921123641,13232,63,770,0
2831,2831,59,Female,Canada,Student,70,70878,EDM,413,749789,Classical,7687,Classical,707,Pop,0.8338393917582015,30787,5,836,0
2832,2832,50,Non-binary,Canada,Family,80,12941,Hip Hop,208,484879,Classical,3141,Rock,135,Pop,0.909862179192402,15780,61,516,0
2833,2833,49,Female,France,Family,0,44237,Classical,72,638697,EDM,5229,Pop,450,Pop,0.6504073862799462,7889,46,776,0
2834,2834,50,Male,France,Premium,49,42354,Classical,446,421593,Hip Hop,3434,Hip Hop,611,EDM,0.7016540107143066,30730,13,295,0
2835,2835,63,Male,US,Family,50,49374,Hip Hop,142,337813,Pop,3313,Classical,831,EDM,0.9120131305135983,15755,97,691,1
2836,2836,52,Female,France,Student,89,21977,Pop,329,673970,Rock,2289,EDM,596,Classical,0.36635610485979864,35394,0,466,0
2837,2837,48,Male,US,Student,75,51370,Rock,429,833710,Rock,5168,EDM,425,EDM,0.6080459275287431,22681,96,460,1
2838,2838,37,Male,France,Student,99,10463,EDM,221,518194,EDM,5447,Classical,971,Pop,0.12579251054180363,19923,78,997,0
2839,2839,64,Non-binary,UK,Premium,43,4706,Classical,305,718037,Rock,3212,Classical,429,EDM,0.3999875576928271,35236,7,656,0
2840,2840,47,Non-binary,France,Premium,34,31487,EDM,69,443253,Classical,4096,Pop,873,Pop,0.024731926447112862,29813,83,111,1
2841,2841,43,Male,Germany,Student,81,23835,Hip Hop,455,63797,Pop,4050,EDM,894,Classical,0.08198429351160008,339,6,806,0
2842,2842,21,Female,Germany,Family,43,12896,Hip Hop,37,523219,EDM,7619,Pop,146,Classical,0.3297727907176129,37075,55,667,1
2843,2843,56,Female,UK,Free,29,68651,Hip Hop,343,405755,EDM,249,Pop,283,EDM,0.025872191058277427,33554,60,197,0
2844,2844,58,Male,US,Free,66,73493,Pop,419,868831,EDM,7297,Hip Hop,180,Pop,0.27502995043958445,43709,58,224,0
2845,2845,33,Non-binary,Canada,Family,63,73106,Rock,252,508496,EDM,452,Pop,533,Pop,0.48947515420684684,31908,81,733,1
2846,2846,18,Male,US,Student,62,86921,Classical,102,658310,Classical,3464,EDM,911,Hip Hop,0.735847448865812,12135,44,401,0
2847,2847,20,Male,Australia,Premium,51,7529,Hip Hop,282,366079,Rock,7130,Classical,884,Hip Hop,0.8439146311939121,35521,94,360,1
2848,2848,58,Female,Australia,Free,97,19744,EDM,94,593560,Hip Hop,5626,Rock,70,Pop,0.5672393358665767,34368,84,463,0
2849,2849,35,Non-binary,Australia,Premium,44,98207,Classical,77,217384,Hip Hop,1550,Pop,497,Rock,0.9949977248123824,7925,17,610,0
2850,2850,52,Male,Germany,Family,92,14015,Rock,427,623066,Classical,5893,Classical,656,EDM,0.6640618668905476,22020,62,507,1
2851,2851,40,Non-binary,Germany,Student,5,23757,Rock,209,679375,Pop,8548,Classical,23,Rock,0.8071032754234024,23737,53,577,0
2852,2852,60,Male,France,Free,24,57954,Rock,361,831602,Classical,9775,EDM,394,Pop,0.15449264321639034,43544,6,265,0
2853,2853,30,Male,France,Family,17,27158,Pop,20,468116,Pop,1413,Hip Hop,475,Pop,0.7551399896820149,11407,65,653,0
2854,2854,39,Female,UK,Free,37,21903,EDM,36,934921,Hip Hop,1333,Pop,93,Classical,0.47052064164967566,44872,89,976,0
2855,2855,22,Male,Germany,Student,9,28348,Hip Hop,299,627146,Rock,6343,EDM,91,Classical,0.473978678799174,37970,90,134,1
2856,2856,62,Female,France,Premium,87,80857,Hip Hop,358,194580,Classical,6517,Pop,648,Hip Hop,0.35315892277255767,8470,25,139,0
2857,2857,37,Male,Australia,Premium,66,66525,Hip Hop,27,852674,Rock,3559,EDM,106,Rock,0.17300943162238658,19111,3,919,1
2858,2858,32,Non-binary,US,Free,88,37703,Rock,280,421116,Hip Hop,1710,Pop,266,Pop,0.329874269654975,48564,17,82,0
2859,2859,51,Non-binary,Canada,Student,29,99386,Rock,33,851221,Pop,5602,Rock,289,Pop,0.5382203963103255,1235,53,164,0
2860,2860,39,Female,Germany,Free,19,96393,Pop,446,637790,Classical,7329,Hip Hop,818,Rock,0.5424625351845515,26293,39,643,0
2861,2861,52,Male,Canada,Student,7,68130,EDM,469,31917,Classical,7506,Hip Hop,105,Rock,0.3310990469027292,27274,21,723,0
2862,2862,35,Non-binary,US,Family,85,6971,Pop,205,986182,Classical,4316,Pop,502,EDM,0.7107943562284519,19866,98,630,0
2863,2863,44,Female,Australia,Free,0,43535,EDM,73,68422,Pop,5592,Hip Hop,568,EDM,0.6992233441493124,18337,20,545,0
2864,2864,48,Female,UK,Family,69,3113,Hip Hop,116,994313,EDM,5342,Classical,545,Pop,0.023153198521988716,14618,46,332,0
2865,2865,22,Female,UK,Student,67,73867,EDM,281,288326,Rock,3984,Classical,401,Hip Hop,0.44555654631640706,16889,18,616,0
2866,2866,54,Male,US,Family,98,92318,Rock,473,157723,Rock,4862,EDM,62,Hip Hop,0.5362875168803473,48608,57,357,1
2867,2867,46,Female,France,Student,6,38632,EDM,271,490244,Rock,1650,Pop,991,EDM,0.06871727093126134,19289,62,417,1
2868,2868,53,Female,France,Student,83,45223,Hip Hop,100,120154,Hip Hop,2247,Rock,621,Hip Hop,0.5397512285258647,43403,23,963,0
2869,2869,23,Non-binary,France,Premium,57,68194,Rock,139,675723,Classical,9628,Pop,264,Rock,0.6365985794873683,13281,41,999,1
2870,2870,63,Male,Canada,Family,29,79884,Classical,238,396363,Pop,7073,Classical,316,Hip Hop,0.3572334744065365,35706,19,847,0
2871,2871,60,Non-binary,Australia,Free,76,41746,EDM,187,66833,Hip Hop,3161,Pop,858,EDM,0.3823510093603948,29568,93,696,0
2872,2872,50,Male,UK,Student,37,93544,Rock,104,200748,Pop,201,Classical,758,Classical,0.1850026049013075,47847,69,471,0
2873,2873,53,Non-binary,Germany,Free,74,70035,Rock,397,463622,Hip Hop,2289,Rock,30,Hip Hop,0.3449404797288158,2824,31,189,0
2874,2874,20,Non-binary,Germany,Premium,28,79574,Rock,137,679856,Hip Hop,939,Classical,408,EDM,0.8676071573764672,47966,1,501,0
2875,2875,43,Female,Canada,Free,35,29672,Pop,159,854144,Pop,632,Rock,874,Rock,0.8373175433678586,545,51,968,0
2876,2876,54,Male,UK,Family,41,20017,Hip Hop,212,630150,Rock,3264,Pop,927,Classical,0.6994763967996217,40196,75,559,0
2877,2877,53,Non-binary,Australia,Family,95,83594,EDM,282,271780,EDM,6013,Rock,838,Pop,0.5536562490421933,9654,93,608,0
2878,2878,58,Female,UK,Family,75,16437,Hip Hop,483,306017,Hip Hop,7657,Classical,409,EDM,0.01749234452622328,24086,75,522,0
2879,2879,24,Male,France,Premium,70,41588,EDM,214,525318,Rock,8245,Hip Hop,183,Hip Hop,0.3097956847437504,23217,20,145,0
2880,2880,37,Female,UK,Free,40,35751,Rock,237,57307,Hip Hop,8570,Hip Hop,215,Rock,0.4784033764482222,25552,58,536,0
2881,2881,35,Non-binary,Australia,Free,53,39602,Rock,166,258242,EDM,3137,Hip Hop,818,EDM,0.503640724100032,8245,39,791,0
2882,2882,18,Male,France,Free,93,85193,Hip Hop,403,691528,Hip Hop,4892,Hip Hop,877,EDM,0.3308639284188918,27837,20,555,0
2883,2883,44,Non-binary,UK,Student,97,66732,Rock,384,187311,Rock,8828,Pop,564,EDM,0.02250298372510673,42273,51,408,1
2884,2884,25,Non-binary,Canada,Premium,2,66473,Rock,105,862169,EDM,2577,Hip Hop,295,Pop,0.5582750580343369,3112,20,28,0
2885,2885,31,Female,Canada,Premium,38,51920,Rock,235,757054,Pop,9097,EDM,806,Hip Hop,0.0926437424959704,26950,58,665,0
2886,2886,32,Male,UK,Premium,27,18331,Hip Hop,466,605738,Hip Hop,4582,Rock,561,EDM,0.7135564689193514,28394,19,693,0
2887,2887,40,Female,Australia,Student,30,75577,Pop,40,7809,Pop,8444,Classical,280,Pop,0.6298365648859195,37398,99,986,0
2888,2888,49,Non-binary,UK,Student,87,42904,Pop,370,190119,Hip Hop,3507,Classical,464,Pop,0.1463785894177444,21340,9,25,0
2889,2889,22,Male,Germany,Free,20,24854,Pop,482,379177,Rock,6196,Classical,788,EDM,0.7253229131956317,37940,11,830,1
2890,2890,62,Male,Germany,Family,7,18946,Classical,362,349855,Classical,303,EDM,816,EDM,0.7109196512827485,13411,94,153,0
2891,2891,35,Male,US,Premium,55,23680,Rock,498,389880,EDM,5122,Classical,225,EDM,0.5975309967279554,47450,44,226,0
2892,2892,54,Male,UK,Free,77,41169,Rock,60,778398,Rock,6971,Classical,463,Hip Hop,0.9419868431308251,13422,7,564,1
2893,2893,19,Female,Canada,Free,35,89907,Classical,250,55027,Pop,3844,Classical,299,Pop,0.7490326594729678,41409,58,453,0
2894,2894,46,Female,UK,Free,42,64062,Hip Hop,130,415100,Hip Hop,4115,EDM,334,Hip Hop,0.47258723887282694,31746,82,962,0
2895,2895,43,Male,Germany,Family,14,30991,Pop,440,361331,Hip Hop,7535,Hip Hop,225,EDM,0.23825167205229392,8308,23,990,1
2896,2896,42,Female,Germany,Student,48,67691,EDM,155,842853,Hip Hop,7557,Hip Hop,3,EDM,0.4420591672559112,6258,81,591,0
2897,2897,51,Non-binary,Germany,Premium,8,87627,Pop,30,122068,Rock,8575,Classical,105,Pop,0.12115048671695638,43763,16,823,0
2898,2898,31,Female,UK,Student,66,47001,Rock,244,347862,Classical,9848,Hip Hop,422,Classical,0.9093524137475051,12874,85,882,0
2899,2899,43,Male,US,Premium,65,15578,Classical,384,506288,Rock,1266,EDM,211,Pop,0.16293682538370602,31855,46,825,1
2900,2900,59,Male,US,Free,61,40496,Rock,162,941111,Classical,4161,Hip Hop,346,Pop,0.12445860262534125,13729,78,715,0
2901,2901,47,Non-binary,Canada,Student,16,68931,Hip Hop,433,376205,EDM,504,Classical,963,Pop,0.7425020641038059,43902,36,757,0
2902,2902,18,Non-binary,Canada,Student,35,50493,Pop,86,840530,Pop,971,Rock,710,Hip Hop,0.5365483361026214,41869,57,827,0
2903,2903,20,Male,Australia,Family,35,952,Rock,487,511828,Rock,8727,Hip Hop,278,Classical,0.9332238681164388,10032,2,351,0
2904,2904,19,Female,US,Family,61,13695,Classical,148,498571,EDM,6827,Hip Hop,958,Classical,0.6322775139904953,31645,84,595,0
2905,2905,60,Male,Germany,Family,27,75074,Classical,273,18242,Hip Hop,2646,EDM,360,Classical,0.22695909715679508,4613,29,519,1
2906,2906,50,Male,US,Family,76,79482,Classical,418,406892,EDM,6435,Classical,51,Classical,0.22186522075375037,25405,15,858,0
2907,2907,48,Male,Germany,Student,21,51297,Classical,404,138642,Rock,8925,EDM,138,EDM,0.13386291630593616,5301,15,174,0
2908,2908,31,Male,Canada,Family,81,10578,EDM,475,251459,Classical,2160,Pop,117,Classical,0.5321919162613288,43305,0,230,0
2909,2909,38,Female,France,Family,91,2418,Rock,429,622071,Classical,6741,Rock,429,Hip Hop,0.7768740718617022,14603,59,209,0
2910,2910,30,Male,Germany,Student,35,87204,Rock,114,121336,Pop,6976,Pop,343,Pop,0.1609712808882522,47226,75,150,0
2911,2911,22,Non-binary,Canada,Free,80,14512,Classical,453,907545,Hip Hop,1644,Classical,514,Rock,0.7964937275900383,36288,11,943,0
2912,2912,50,Male,US,Free,71,76319,Hip Hop,231,489,Hip Hop,8312,Pop,700,EDM,0.11253992675204227,26496,25,514,0
2913,2913,42,Non-binary,France,Student,5,60348,EDM,430,247644,Hip Hop,4034,Pop,824,Hip Hop,0.8056041089704972,47329,39,449,1
2914,2914,35,Male,France,Family,63,18555,EDM,89,323350,Pop,6510,Pop,380,Classical,0.10127374037363412,37647,5,384,1
2915,2915,35,Male,UK,Premium,80,10338,Rock,236,410576,Pop,9482,EDM,775,EDM,0.4773529201280562,46084,50,900,1
2916,2916,49,Male,Canada,Premium,17,61188,Classical,87,737183,Pop,9853,Hip Hop,583,Hip Hop,0.25577882137827623,19346,41,654,1
2917,2917,62,Male,Canada,Family,84,31984,Rock,334,649187,Rock,5484,Classical,227,Hip Hop,0.8132319897994048,28285,94,746,0
2918,2918,47,Female,Germany,Premium,28,92734,Pop,359,442455,Rock,5092,Rock,492,Hip Hop,0.5169406026986986,9388,68,941,0
2919,2919,45,Female,Canada,Family,38,70178,Classical,321,21826,EDM,1979,Rock,100,EDM,0.8479377071247971,11465,43,963,0
2920,2920,47,Male,France,Free,24,90664,Pop,38,399834,EDM,814,Classical,76,Classical,0.582012191600044,47216,50,59,0
2921,2921,57,Non-binary,UK,Student,4,60625,Classical,358,580543,Classical,3594,Hip Hop,320,EDM,0.737727360006219,10842,32,476,0
2922,2922,24,Male,France,Family,8,27652,Hip Hop,75,280447,Pop,6674,Hip Hop,685,Classical,0.37658546296398177,7587,76,156,0
2923,2923,39,Male,UK,Free,9,94987,Hip Hop,450,985561,EDM,351,Rock,574,Pop,0.5640953712791797,30807,47,123,0
2924,2924,48,Male,UK,Free,53,38429,Pop,268,13462,Pop,7005,Hip Hop,515,EDM,0.6760354007670311,255,89,809,0
2925,2925,27,Female,France,Family,17,49792,Hip Hop,48,722319,Hip Hop,8169,Classical,540,Classical,0.38433034846644787,45485,65,106,0
2926,2926,51,Non-binary,France,Free,85,3056,EDM,386,611558,Hip Hop,7764,EDM,357,Rock,0.9447219735842811,17897,63,759,0
2927,2927,39,Female,US,Family,81,59720,Rock,324,704441,Hip Hop,1926,Rock,0,Pop,0.5972216753711773,485,1,724,0
2928,2928,54,Female,UK,Free,61,29527,Classical,396,466032,EDM,5261,Rock,395,EDM,0.7003687126108049,18269,11,141,0
2929,2929,34,Non-binary,US,Family,24,63804,Rock,395,114468,Rock,533,EDM,538,Pop,0.8867633797138356,30433,1,152,0
2930,2930,56,Non-binary,France,Family,72,93601,Pop,303,931623,Pop,3943,Rock,882,Pop,0.9308681452857325,21523,31,510,1
2931,2931,37,Female,Germany,Free,49,88930,EDM,208,228114,Classical,954,Classical,71,Classical,0.8388926770958994,14994,79,392,1
2932,2932,37,Female,Canada,Free,13,78106,EDM,443,267653,Pop,7097,Classical,404,EDM,0.13644998653866958,14413,52,189,0
2933,2933,57,Female,US,Student,32,63028,Pop,29,910891,Rock,7868,Hip Hop,560,Classical,0.45848244274013217,9169,19,633,1
2934,2934,37,Female,UK,Family,26,41366,Rock,322,545791,Hip Hop,6994,EDM,796,EDM,0.32910080265062747,18797,73,174,1
2935,2935,41,Male,Canada,Family,69,26985,Classical,493,290569,Pop,2863,Hip Hop,326,EDM,0.0904228791113626,18696,34,446,0
2936,2936,38,Male,US,Family,84,88911,EDM,363,902978,Pop,6000,Rock,821,Rock,0.530519138701183,24058,66,916,0
2937,2937,20,Female,Canada,Premium,59,84751,Classical,434,30397,Rock,3589,Hip Hop,750,Hip Hop,0.19792143857609223,38104,69,497,0
2938,2938,41,Non-binary,US,Family,27,70478,Pop,445,910701,Rock,7216,Hip Hop,796,Rock,0.8705924283609828,6658,82,753,0
2939,2939,24,Female,Australia,Student,66,70671,Rock,62,947101,Hip Hop,1016,Hip Hop,490,Pop,0.15016567259588165,16931,62,699,0
2940,2940,49,Non-binary,Canada,Student,4,93209,Pop,27,417141,Rock,6036,Pop,904,EDM,0.4070668018978124,32349,49,862,0
2941,2941,57,Non-binary,UK,Premium,69,53734,Rock,129,143948,Hip Hop,560,EDM,469,Pop,0.06040117536903944,40265,0,34,0
2942,2942,57,Female,US,Family,44,62975,Classical,54,191809,Pop,9996,Hip Hop,130,Classical,0.725583871719279,7019,93,294,1
2943,2943,50,Female,Germany,Family,41,53776,Classical,210,21279,Classical,7288,EDM,976,Hip Hop,0.40569177832236425,31396,6,731,0
2944,2944,33,Female,Canada,Family,2,8331,Rock,254,801394,Rock,8501,Pop,392,Hip Hop,0.3010337132237766,14855,47,200,0
2945,2945,34,Male,France,Family,95,3784,Classical,221,755305,Pop,540,Pop,348,Classical,0.5900937476962773,39122,83,479,1
2946,2946,49,Female,US,Student,16,70511,Rock,7,67479,Rock,8168,Classical,588,Classical,0.7781709746201239,16554,86,137,0
2947,2947,25,Non-binary,France,Student,98,51271,Pop,320,641428,Rock,5870,Pop,645,Pop,0.8077489475791517,10126,37,559,0
2948,2948,50,Non-binary,Canada,Family,40,34206,EDM,483,578026,Hip Hop,2117,Hip Hop,454,EDM,0.32022175463845715,5986,25,385,0
2949,2949,46,Male,France,Family,43,68649,Classical,375,47482,Pop,3517,EDM,888,Rock,0.5205825719883328,14045,11,898,0
2950,2950,43,Non-binary,Germany,Free,89,6959,Pop,314,475079,Classical,9784,Classical,506,Classical,0.03080893711697541,27108,17,981,0
2951,2951,31,Female,Canada,Free,3,18553,EDM,123,926748,EDM,2839,Hip Hop,690,Pop,0.10480860253744928,49757,42,603,0
2952,2952,30,Non-binary,UK,Premium,78,12864,Classical,79,965136,EDM,8525,Classical,208,Classical,0.3193021823059702,8751,47,18,0
2953,2953,59,Female,Australia,Family,97,53952,Rock,160,63580,Hip Hop,19,Classical,366,EDM,0.2524067786244696,19218,32,278,0
2954,2954,60,Non-binary,France,Premium,90,13502,Hip Hop,390,994782,EDM,4403,Classical,409,Classical,0.552433690914348,7630,42,185,0
2955,2955,34,Non-binary,Canada,Premium,96,81029,Hip Hop,87,993774,Pop,1570,Rock,50,EDM,0.1482201672597857,32679,97,270,1
2956,2956,52,Female,Canada,Family,32,38441,EDM,296,59570,Rock,507,Classical,265,Classical,0.2904049006953927,22916,27,237,0
2957,2957,64,Female,Germany,Premium,65,88124,Rock,29,127019,EDM,1828,EDM,925,Classical,0.16540873451883964,11356,95,603,0
2958,2958,25,Male,France,Premium,2,77450,Rock,96,42698,Pop,6001,Rock,148,EDM,0.2502789930822822,13514,68,335,0
2959,2959,47,Male,Germany,Free,2,90420,Hip Hop,65,4513,Hip Hop,9122,Pop,576,Rock,0.6023603802917918,8,47,413,0
2960,2960,45,Male,US,Free,92,94389,Classical,220,587821,Pop,6012,Classical,943,Pop,0.2875857141818916,44594,33,112,0
2961,2961,47,Non-binary,Germany,Family,11,63775,Pop,283,228144,Rock,5824,Rock,984,Rock,0.6550622136355431,48882,33,980,0
2962,2962,42,Male,France,Premium,23,44307,Rock,64,187601,Rock,5227,Classical,901,Pop,0.499421388026305,5140,41,937,0
2963,2963,28,Female,Germany,Free,74,94504,EDM,322,190825,Rock,4476,Hip Hop,818,EDM,0.2097371650567721,34567,98,783,0
2964,2964,61,Male,Germany,Premium,54,26657,Rock,22,895081,Rock,4058,Hip Hop,588,EDM,0.4243941994477448,44030,35,218,0
2965,2965,18,Male,US,Student,95,92989,EDM,316,471706,Pop,6308,Rock,125,Pop,0.4883783158151537,864,81,695,0
2966,2966,26,Male,Australia,Free,23,55840,Hip Hop,373,359319,Rock,5661,Hip Hop,369,Pop,0.6500834775554346,4130,34,508,0
2967,2967,56,Male,France,Free,6,93669,Hip Hop,175,357352,EDM,9218,Classical,333,Pop,0.9392428122694819,17853,75,99,0
2968,2968,37,Non-binary,Germany,Free,89,76389,Hip Hop,324,646711,Pop,8265,Rock,877,Classical,0.43348383014366276,19217,58,178,0
2969,2969,51,Female,UK,Premium,33,22211,EDM,322,768898,EDM,6682,Hip Hop,731,Classical,0.8319391082786715,24014,15,733,0
