user_id,age,gender,country,language,subscription_type,subscription_start_date,monthly_price,watch_time,watch_history,search_history,likes,dislikes,comments,views,ad_impressions,ad_clicks,payment_method,last_payment_date,churn
3150,48,other,Canada,German,Family,2020-02-27 11:29:19.311862368,19.99,273,movies,news,328,10,31,491,425,32,paypal,2022-01-03 05:36:44.360872168,0
3151,47,male,USA,Spanish,Family,2020-02-28 01:50:36.847369472,11.99,266,music,comedy,425,72,46,9097,373,14,google pay,2022-01-03 11:12:02.304460888,0
3152,28,female,Canada,German,Student,2020-02-28 16:11:54.382876576,19.99,561,tv shows,comedy,247,99,37,3036,270,18,google pay,2022-01-03 16:47:20.248049608,0
3153,29,female,UK,Mandarin,Student,2020-02-29 06:33:11.918383680,11.99,323,tv shows,sports,196,8,37,6288,11,42,paypal,2022-01-03 22:22:38.191638320,0
3154,29,male,USA,French,Student,2020-02-29 20:54:29.453890784,11.99,41,movies,news,168,99,49,4658,382,37,credit card,2022-01-04 03:57:56.135227040,0
3155,27,female,Australia,German,Individual,2020-03-01 11:15:46.989397888,19.99,279,comedy,music,228,84,26,5013,480,25,debit card,2022-01-04 09:33:14.078815760,0
3156,59,female,USA,Mandarin,Individual,2020-03-02 01:37:04.524904992,11.99,10,music,sports,58,77,33,7061,316,25,google pay,2022-01-04 15:08:32.022404480,0
3157,41,male,Canada,Mandarin,Family,2020-03-02 15:58:22.060412096,24.99,77,tv shows,music,404,28,2,5389,294,41,google pay,2022-01-04 20:43:49.965993192,1
3158,28,male,Australia,Mandarin,Family,2020-03-03 06:19:39.595919200,24.99,434,sports,music,32,82,40,4875,383,16,paypal,2022-01-05 02:19:07.909581912,0
3159,52,male,USA,Mandarin,Student,2020-03-03 20:40:57.131426304,24.99,475,news,sports,250,73,10,1725,193,7,google pay,2022-01-05 07:54:25.853170632,1
3160,46,male,Canada,French,Family,2020-03-04 11:02:14.666933376,24.99,387,movies,news,201,56,21,7827,119,32,credit card,2022-01-05 13:29:43.796759344,0
3161,57,other,USA,German,Individual,2020-03-05 01:23:32.202440480,24.99,255,sports,comedy,252,34,50,1058,251,25,paypal,2022-01-05 19:05:01.740348064,1
3162,51,female,USA,English,Individual,2020-03-05 15:44:49.737947584,11.99,459,comedy,movies,249,25,19,6216,128,15,credit card,2022-01-06 00:40:19.683936784,1
3163,44,female,Canada,Spanish,Individual,2020-03-06 06:06:07.273454688,14.99,111,sports,music,160,33,18,3215,363,3,paypal,2022-01-06 06:15:37.627525504,0
3164,35,female,UK,French,Family,2020-03-06 20:27:24.808961792,19.99,132,tv shows,music,385,94,1,1480,488,25,paypal,2022-01-06 11:50:55.571114216,1
3165,29,other,Canada,English,Family,2020-03-07 10:48:42.344468896,19.99,351,sports,news,186,33,21,2728,481,17,paypal,2022-01-06 17:26:13.514702936,1
3166,24,male,UK,German,Individual,2020-03-08 01:09:59.879976000,24.99,215,news,news,434,52,7,8333,348,45,credit card,2022-01-06 23:01:31.458291656,1
3167,18,female,USA,German,Student,2020-03-08 15:31:17.415483104,19.99,493,news,sports,125,22,14,1158,306,1,paypal,2022-01-07 04:36:49.401880368,0
3168,59,other,Canada,German,Family,2020-03-09 05:52:34.950990208,19.99,565,music,movies,324,50,7,7367,380,10,paypal,2022-01-07 10:12:07.345469088,1
3169,50,female,USA,Mandarin,Student,2020-03-09 20:13:52.486497312,24.99,427,tv shows,tv shows,400,89,27,7710,373,9,debit card,2022-01-07 15:47:25.289057808,1
3170,57,female,Australia,French,Student,2020-03-10 10:35:10.022004416,14.99,524,movies,tv shows,366,22,42,5858,167,19,google pay,2022-01-07 21:22:43.232646528,1
3171,48,other,Canada,Mandarin,Family,2020-03-11 00:56:27.557511520,24.99,317,comedy,comedy,96,53,19,2069,310,27,google pay,2022-01-08 02:58:01.176235240,0
3172,49,male,Canada,French,Individual,2020-03-11 15:17:45.093018624,14.99,547,tv shows,tv shows,148,83,39,5234,356,43,paypal,2022-01-08 08:33:19.119823960,1
3173,28,male,Australia,Spanish,Individual,2020-03-12 05:39:02.628525696,11.99,596,tv shows,sports,492,51,38,3106,447,31,google pay,2022-01-08 14:08:37.063412680,1
3174,47,male,Canada,English,Family,2020-03-12 20:00:20.164032800,11.99,384,tv shows,comedy,349,46,36,2356,187,48,paypal,2022-01-08 19:43:55.007001392,0
3175,56,other,UK,German,Individual,2020-03-13 10:21:37.699539904,11.99,82,sports,news,112,79,9,6544,229,40,paypal,2022-01-09 01:19:12.950590112,1
3176,32,female,UK,French,Individual,2020-03-14 00:42:55.235047008,11.99,125,tv shows,sports,191,66,9,9905,377,38,google pay,2022-01-09 06:54:30.894178832,1
3177,57,other,UK,English,Individual,2020-03-14 15:04:12.770554112,19.99,124,music,comedy,114,67,26,1720,413,29,debit card,2022-01-09 12:29:48.837767552,1
3178,20,male,Canada,Spanish,Family,2020-03-15 05:25:30.306061216,24.99,418,music,tv shows,142,57,3,7338,10,39,google pay,2022-01-09 18:05:06.781356264,0
3179,56,other,Canada,English,Student,2020-03-15 19:46:47.841568320,14.99,542,comedy,sports,410,79,6,4945,15,50,debit card,2022-01-09 23:40:24.724944984,1
3180,23,female,USA,Mandarin,Student,2020-03-16 10:08:05.377075424,14.99,232,tv shows,movies,446,51,1,7458,113,30,credit card,2022-01-10 05:15:42.668533704,1
3181,59,male,UK,French,Student,2020-03-17 00:29:22.912582528,14.99,65,news,music,365,4,3,6789,96,19,credit card,2022-01-10 10:51:00.612122424,0
3182,46,male,Australia,German,Student,2020-03-17 14:50:40.448089632,24.99,462,music,news,437,27,9,2338,56,26,credit card,2022-01-10 16:26:18.555711136,0
3183,49,female,Australia,English,Individual,2020-03-18 05:11:57.983596736,14.99,162,movies,music,370,36,7,5359,227,3,credit card,2022-01-10 22:01:36.499299856,0
3184,49,other,UK,Spanish,Student,2020-03-18 19:33:15.519103840,14.99,324,movies,music,385,8,31,7963,371,10,google pay,2022-01-11 03:36:54.442888576,1
3185,23,female,Australia,Spanish,Family,2020-03-19 09:54:33.054610912,24.99,321,sports,tv shows,134,54,19,1986,459,33,credit card,2022-01-11 09:12:12.386477288,1
3186,48,other,Australia,English,Individual,2020-03-20 00:15:50.590118016,14.99,386,movies,news,240,73,27,2550,282,36,credit card,2022-01-11 14:47:30.330066008,1
3187,20,female,Canada,Mandarin,Individual,2020-03-20 14:37:08.125625120,14.99,423,sports,comedy,58,67,30,2339,458,49,debit card,2022-01-11 20:22:48.273654728,0
3188,48,other,UK,German,Individual,2020-03-21 04:58:25.661132224,24.99,356,news,tv shows,43,60,24,9793,286,11,paypal,2022-01-12 01:58:06.217243448,1
3189,24,female,Canada,English,Individual,2020-03-21 19:19:43.196639328,19.99,219,music,news,290,71,0,8452,359,40,debit card,2022-01-12 07:33:24.160832160,1
3190,52,other,Australia,English,Individual,2020-03-22 09:41:00.732146432,19.99,39,sports,tv shows,90,52,38,4968,74,3,debit card,2022-01-12 13:08:42.104420880,1
3191,48,other,USA,German,Individual,2020-03-23 00:02:18.267653536,11.99,516,sports,comedy,390,84,24,4954,103,21,credit card,2022-01-12 18:44:00.048009600,1
3192,48,male,Australia,English,Individual,2020-03-23 14:23:35.803160640,11.99,205,tv shows,comedy,336,11,2,2835,468,48,debit card,2022-01-13 00:19:17.991598312,1
3193,27,male,Australia,Spanish,Individual,2020-03-24 04:44:53.338667744,24.99,114,music,tv shows,323,72,25,9576,266,29,debit card,2022-01-13 05:54:35.935187032,0
3194,42,female,Australia,English,Student,2020-03-24 19:06:10.874174848,14.99,514,movies,comedy,103,84,33,5553,399,24,debit card,2022-01-13 11:29:53.878775752,1
3195,59,male,Australia,Mandarin,Student,2020-03-25 09:27:28.409681952,19.99,15,comedy,movies,496,27,49,2570,303,14,credit card,2022-01-13 17:05:11.822364472,0
3196,49,female,Australia,English,Student,2020-03-25 23:48:45.945189056,14.99,377,comedy,sports,5,89,28,1698,499,18,google pay,2022-01-13 22:40:29.765953184,0
3197,43,male,Australia,French,Individual,2020-03-26 14:10:03.480696160,19.99,513,comedy,movies,438,5,9,7693,152,49,paypal,2022-01-14 04:15:47.709541904,1
3198,35,female,Australia,Mandarin,Family,2020-03-27 04:31:21.016203232,11.99,299,tv shows,sports,403,22,17,7328,222,42,debit card,2022-01-14 09:51:05.653130624,0
3199,31,male,UK,English,Student,2020-03-27 18:52:38.551710336,19.99,54,movies,comedy,294,65,1,5198,303,1,credit card,2022-01-14 15:26:23.596719336,0
3200,20,other,Australia,Spanish,Family,2020-03-28 09:13:56.087217440,11.99,407,comedy,comedy,450,8,19,8270,183,43,debit card,2022-01-14 21:01:41.540308056,1
3201,55,other,Canada,Mandarin,Family,2020-03-28 23:35:13.622724544,11.99,380,sports,music,327,96,37,5949,307,8,credit card,2022-01-15 02:36:59.483896776,0
3202,58,male,UK,Spanish,Individual,2020-03-29 13:56:31.158231648,24.99,539,news,sports,112,46,22,7464,93,24,paypal,2022-01-15 08:12:17.427485496,1
3203,33,other,UK,Mandarin,Individual,2020-03-30 04:17:48.693738752,24.99,164,news,sports,27,42,18,1869,6,34,paypal,2022-01-15 13:47:35.371074208,1
3204,53,female,UK,English,Student,2020-03-30 18:39:06.229245856,24.99,230,news,movies,235,78,46,8704,261,29,paypal,2022-01-15 19:22:53.314662928,1
3205,48,male,Australia,Spanish,Individual,2020-03-31 09:00:23.764752960,14.99,77,movies,comedy,304,9,44,3383,355,34,paypal,2022-01-16 00:58:11.258251648,0
3206,20,other,UK,German,Family,2020-03-31 23:21:41.300260064,24.99,573,sports,comedy,498,15,50,1351,263,49,paypal,2022-01-16 06:33:29.201840360,1
3207,48,female,Australia,French,Student,2020-04-01 13:42:58.835767168,11.99,220,movies,movies,157,6,14,1159,327,40,credit card,2022-01-16 12:08:47.145429080,0
3208,24,female,Canada,French,Family,2020-04-02 04:04:16.371274272,19.99,184,music,news,366,70,23,1106,399,5,debit card,2022-01-16 17:44:05.089017800,1
3209,23,other,Canada,English,Individual,2020-04-02 18:25:33.906781376,19.99,81,movies,movies,439,84,32,7102,482,0,paypal,2022-01-16 23:19:23.032606520,0
3210,21,female,USA,Mandarin,Individual,2020-04-03 08:46:51.442288448,24.99,581,news,movies,180,62,6,2635,224,21,debit card,2022-01-17 04:54:40.976195232,1
3211,34,other,Canada,Mandarin,Individual,2020-04-03 23:08:08.977795552,24.99,193,comedy,movies,486,28,6,4840,119,36,google pay,2022-01-17 10:29:58.919783952,0
3212,50,female,Australia,Mandarin,Student,2020-04-04 13:29:26.513302656,14.99,548,movies,sports,156,69,14,3881,279,27,credit card,2022-01-17 16:05:16.863372672,1
3213,20,female,USA,Mandarin,Family,2020-04-05 03:50:44.048809760,19.99,433,news,movies,192,61,7,4214,301,36,debit card,2022-01-17 21:40:34.806961384,1
3214,19,other,Canada,Spanish,Individual,2020-04-05 18:12:01.584316864,11.99,238,comedy,news,206,17,50,981,165,50,credit card,2022-01-18 03:15:52.750550104,0
3215,45,female,UK,English,Family,2020-04-06 08:33:19.119823968,11.99,568,music,movies,227,74,7,1771,399,41,debit card,2022-01-18 08:51:10.694138824,1
3216,51,male,UK,German,Individual,2020-04-06 22:54:36.655331072,14.99,291,news,news,131,59,35,2593,468,46,debit card,2022-01-18 14:26:28.637727544,0
3217,45,female,UK,Spanish,Student,2020-04-07 13:15:54.190838176,14.99,543,sports,news,228,50,11,9424,253,4,paypal,2022-01-18 20:01:46.581316256,1
3218,54,female,Canada,German,Family,2020-04-08 03:37:11.726345280,24.99,11,movies,sports,491,67,28,2124,207,6,paypal,2022-01-19 01:37:04.524904976,1
3219,25,other,USA,German,Student,2020-04-08 17:58:29.261852384,24.99,260,sports,news,5,81,27,1358,69,15,paypal,2022-01-19 07:12:22.468493696,0
3220,26,other,Australia,Spanish,Family,2020-04-09 08:19:46.797359488,19.99,404,movies,music,252,45,39,2042,337,22,google pay,2022-01-19 12:47:40.412082416,0
3221,60,other,USA,French,Student,2020-04-09 22:41:04.332866592,11.99,379,music,music,249,32,32,2078,80,20,paypal,2022-01-19 18:22:58.355671128,1
3222,52,female,Canada,Spanish,Student,2020-04-10 13:02:21.868373664,19.99,49,movies,comedy,455,42,37,5902,63,8,credit card,2022-01-19 23:58:16.299259848,0
3223,48,other,Australia,German,Family,2020-04-11 03:23:39.403880768,11.99,293,news,news,269,51,27,6271,33,38,paypal,2022-01-20 05:33:34.242848568,0
3224,37,other,Canada,English,Family,2020-04-11 17:44:56.939387872,11.99,241,movies,tv shows,117,19,18,2371,300,23,google pay,2022-01-20 11:08:52.186437280,1
3225,25,female,Australia,Spanish,Family,2020-04-12 08:06:14.474894976,11.99,185,sports,tv shows,278,64,19,3723,468,14,debit card,2022-01-20 16:44:10.130026000,1
3226,57,male,Australia,Mandarin,Individual,2020-04-12 22:27:32.010402080,19.99,137,movies,tv shows,125,39,1,6295,336,25,google pay,2022-01-20 22:19:28.073614720,1
3227,41,male,USA,English,Family,2020-04-13 12:48:49.545909184,19.99,27,news,news,135,76,1,9977,439,22,credit card,2022-01-21 03:54:46.017203440,0
3228,44,male,USA,French,Individual,2020-04-14 03:10:07.081416288,24.99,295,music,movies,123,37,15,9313,151,26,google pay,2022-01-21 09:30:03.960792152,0
3229,44,other,USA,Mandarin,Individual,2020-04-14 17:31:24.616923392,19.99,86,news,news,420,48,32,5681,357,33,google pay,2022-01-21 15:05:21.904380872,1
3230,56,other,Australia,German,Student,2020-04-15 07:52:42.152430496,11.99,322,sports,movies,388,55,3,5875,77,2,google pay,2022-01-21 20:40:39.847969592,1
3231,57,male,Australia,Spanish,Individual,2020-04-15 22:13:59.687937600,24.99,371,movies,tv shows,229,18,12,701,163,33,paypal,2022-01-22 02:15:57.791558304,1
3232,48,male,UK,English,Student,2020-04-16 12:35:17.223444704,19.99,570,comedy,music,306,69,17,5426,191,18,paypal,2022-01-22 07:51:15.735147024,1
3233,43,male,Canada,English,Individual,2020-04-17 02:56:34.758951808,14.99,140,comedy,comedy,298,90,44,1851,34,4,debit card,2022-01-22 13:26:33.678735744,1
3234,35,female,Canada,English,Student,2020-04-17 17:17:52.294458912,11.99,137,movies,comedy,81,22,19,7400,365,50,paypal,2022-01-22 19:01:51.622324464,0
3235,40,female,USA,French,Student,2020-04-18 07:39:09.829965984,11.99,406,music,sports,106,77,10,3497,222,50,debit card,2022-01-23 00:37:09.565913176,1
3236,44,male,Canada,Spanish,Family,2020-04-18 22:00:27.365473088,19.99,378,music,movies,26,93,49,3227,164,1,google pay,2022-01-23 06:12:27.509501896,1
3237,29,male,Canada,Mandarin,Student,2020-04-19 12:21:44.900980192,14.99,466,news,music,346,62,4,913,104,13,credit card,2022-01-23 11:47:45.453090616,0
3238,40,other,USA,Spanish,Student,2020-04-20 02:43:02.436487296,11.99,202,music,movies,363,44,32,8575,21,33,credit card,2022-01-23 17:23:03.396679328,0
3239,18,female,USA,English,Family,2020-04-20 17:04:19.971994400,24.99,319,music,movies,338,65,9,8254,78,6,paypal,2022-01-23 22:58:21.340268048,0
3240,30,female,Australia,English,Family,2020-04-21 07:25:37.507501504,19.99,450,sports,tv shows,178,62,11,8574,217,19,credit card,2022-01-24 04:33:39.283856768,1
3241,52,female,UK,Mandarin,Student,2020-04-21 21:46:55.043008608,11.99,522,news,sports,215,56,43,3974,57,47,credit card,2022-01-24 10:08:57.227445488,1
3242,34,female,Canada,French,Student,2020-04-22 12:08:12.578515712,19.99,80,news,news,427,99,23,1613,73,22,debit card,2022-01-24 15:44:15.171034200,1
3243,34,other,Australia,Spanish,Individual,2020-04-23 02:29:30.114022816,14.99,35,music,sports,478,89,12,3049,229,32,google pay,2022-01-24 21:19:33.114622920,0
3244,29,male,UK,English,Family,2020-04-23 16:50:47.649529920,24.99,107,movies,news,159,73,18,3947,360,12,credit card,2022-01-25 02:54:51.058211640,1
3245,21,female,UK,Mandarin,Individual,2020-04-24 07:12:05.185037024,24.99,6,comedy,music,50,18,18,2134,339,40,debit card,2022-01-25 08:30:09.001800352,0
3246,57,female,USA,French,Family,2020-04-24 21:33:22.720544128,19.99,522,comedy,comedy,133,63,6,7094,375,48,credit card,2022-01-25 14:05:26.945389072,1
3247,20,other,USA,Mandarin,Individual,2020-04-25 11:54:40.256051200,24.99,308,news,sports,488,6,31,7651,141,9,google pay,2022-01-25 19:40:44.888977792,1
3248,18,other,UK,English,Family,2020-04-26 02:15:57.791558304,11.99,26,sports,sports,474,81,20,9687,7,22,google pay,2022-01-26 01:16:02.832566512,0
3249,58,female,Australia,French,Student,2020-04-26 16:37:15.327065408,19.99,25,news,movies,293,3,6,2235,233,41,google pay,2022-01-26 06:51:20.776155224,1
3250,49,female,USA,German,Individual,2020-04-27 06:58:32.862572512,19.99,156,sports,tv shows,245,21,44,8894,434,9,paypal,2022-01-26 12:26:38.719743944,1
3251,33,female,USA,English,Student,2020-04-27 21:19:50.398079616,11.99,476,sports,sports,397,63,40,9128,489,44,credit card,2022-01-26 18:01:56.663332664,1
3252,43,other,UK,German,Family,2020-04-28 11:41:07.933586720,19.99,460,sports,sports,293,30,49,5330,62,22,credit card,2022-01-26 23:37:14.606921376,1
3253,55,female,USA,Mandarin,Student,2020-04-29 02:02:25.469093824,11.99,197,music,comedy,77,34,34,8377,238,4,paypal,2022-01-27 05:12:32.550510096,0
3254,54,male,USA,Spanish,Family,2020-04-29 16:23:43.004600928,14.99,163,tv shows,sports,30,15,31,6945,199,4,debit card,2022-01-27 10:47:50.494098816,0
3255,32,male,Canada,German,Family,2020-04-30 06:45:00.540108032,24.99,564,music,movies,384,41,4,923,97,17,credit card,2022-01-27 16:23:08.437687536,0
3256,29,female,Australia,French,Family,2020-04-30 21:06:18.075615136,24.99,114,comedy,tv shows,69,39,1,2561,100,26,credit card,2022-01-27 21:58:26.381276248,0
3257,26,female,Canada,Mandarin,Student,2020-05-01 11:27:35.611122240,19.99,138,comedy,comedy,253,14,48,3912,490,42,paypal,2022-01-28 03:33:44.324864968,0
3258,55,other,Australia,Mandarin,Student,2020-05-02 01:48:53.146629344,11.99,532,music,movies,470,1,8,1852,16,28,google pay,2022-01-28 09:09:02.268453688,1
3259,26,female,Australia,German,Individual,2020-05-02 16:10:10.682136448,19.99,149,movies,comedy,233,8,6,6487,269,28,google pay,2022-01-28 14:44:20.212042408,1
3260,19,male,UK,Spanish,Individual,2020-05-03 06:31:28.217643520,24.99,413,music,comedy,246,45,6,7158,144,8,google pay,2022-01-28 20:19:38.155631120,1
3261,56,female,USA,French,Student,2020-05-03 20:52:45.753150624,14.99,248,tv shows,tv shows,344,24,36,275,32,21,paypal,2022-01-29 01:54:56.099219840,0
3262,46,female,USA,Mandarin,Family,2020-05-04 11:14:03.288657728,19.99,284,sports,tv shows,464,42,45,9862,482,4,paypal,2022-01-29 07:30:14.042808560,1
3263,38,other,USA,English,Individual,2020-05-05 01:35:20.824164832,14.99,365,comedy,tv shows,213,15,17,4819,252,47,credit card,2022-01-29 13:05:31.986397272,0
3264,51,other,Australia,German,Student,2020-05-05 15:56:38.359671936,19.99,10,comedy,tv shows,156,71,41,4707,61,4,debit card,2022-01-29 18:40:49.929985992,0
3265,49,male,USA,Mandarin,Student,2020-05-06 06:17:55.895179040,11.99,436,movies,comedy,404,39,1,6607,446,47,credit card,2022-01-30 00:16:07.873574712,0
3266,49,female,Canada,English,Student,2020-05-06 20:39:13.430686144,14.99,14,movies,comedy,183,75,33,9532,307,18,credit card,2022-01-30 05:51:25.817163432,0
3267,46,female,Australia,German,Student,2020-05-07 11:00:30.966193248,19.99,288,sports,comedy,275,12,20,6629,42,38,credit card,2022-01-30 11:26:43.760752144,0
3268,53,male,UK,Spanish,Student,2020-05-08 01:21:48.501700352,24.99,544,sports,movies,170,97,5,5273,473,40,credit card,2022-01-30 17:02:01.704340864,0
3269,42,other,Canada,German,Family,2020-05-08 15:43:06.037207456,19.99,451,tv shows,sports,26,78,20,9091,479,23,credit card,2022-01-30 22:37:19.647929584,0
3270,52,male,Canada,French,Individual,2020-05-09 06:04:23.572714560,11.99,523,music,comedy,44,3,32,792,199,39,paypal,2022-01-31 04:12:37.591518296,1
3271,26,male,Canada,English,Individual,2020-05-09 20:25:41.108221664,14.99,329,tv shows,sports,246,0,19,3653,0,45,credit card,2022-01-31 09:47:55.535107016,1
3272,36,other,Australia,English,Student,2020-05-10 10:46:58.643728736,19.99,251,news,comedy,200,28,2,4486,259,31,debit card,2022-01-31 15:23:13.478695736,0
3273,37,female,Australia,German,Family,2020-05-11 01:08:16.179235840,11.99,117,tv shows,comedy,279,14,50,8204,340,6,paypal,2022-01-31 20:58:31.422284456,1
3274,24,female,Canada,French,Individual,2020-05-11 15:29:33.714742944,19.99,238,music,news,219,87,7,4403,375,7,debit card,2022-02-01 02:33:49.365873168,1
3275,60,other,Australia,Mandarin,Individual,2020-05-12 05:50:51.250250048,11.99,427,movies,music,24,29,42,9610,65,41,debit card,2022-02-01 08:09:07.309461888,0
